Position(function_name='main', line_start=40, column_start=10, line_end=40, column_end=29)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=94, column_start=15, line_end=94, column_end=29)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=95, column_start=4, line_end=95, column_end=27)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=95, column_start=31, line_end=95, column_end=61)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=96, column_start=4, line_end=96, column_end=16)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=96, column_start=20, line_end=96, column_end=39)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=97, column_start=4, line_end=97, column_end=25)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=97, column_start=29, line_end=97, column_end=57)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=98, column_start=4, line_end=98, column_end=14)
Position(function_name='_ZN8solidity3yul11SideEffectsplERKS1_', line_start=98, column_start=18, line_end=98, column_end=35)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=116, column_start=4, line_end=116, column_end=29)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=117, column_start=4, line_end=117, column_end=61)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=118, column_start=4, line_end=118, column_end=39)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=119, column_start=4, line_end=119, column_end=57)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=120, column_start=4, line_end=120, column_end=35)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=121, column_start=4, line_end=121, column_end=35)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=122, column_start=4, line_end=122, column_end=29)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=123, column_start=4, line_end=123, column_end=27)
Position(function_name='_ZNK8solidity3yul11SideEffectseqERKS1_', line_start=124, column_start=4, line_end=124, column_end=47)
Position(function_name='_ZNK8solidity3yul15BuiltinFunction15literalArgumentEm', line_start=56, column_start=10, line_end=56, column_end=34)
Position(function_name='_ZN8solidity3yul8YulStackC2ENS_8langutil10EVMVersionESt8optionalIhENS0_8LanguageENS_8frontend17OptimiserSettingsERKNS2_18DebugInfoSelectionEPKNS2_18CharStreamProviderESt10shared_ptrINS0_15ObjectOptimizerEE', line_start=105, column_start=21, line_end=105, column_end=37)
Position(function_name='_ZNK8solidity6evmasm12AssemblyItem4dataEv', line_start=75, column_start=9, line_end=75, column_end=19)
Position(function_name='_ZNK8solidity6evmasm12AssemblyItem14hasInstructionEv', line_start=187, column_start=4, line_end=187, column_end=23)
Position(function_name='_ZNK8solidity6evmasm12AssemblyItemeqERKS1_', line_start=206, column_start=7, line_end=206, column_end=30)
Position(function_name='_ZNK8solidity6evmasm12AssemblyItemeqERKS1_', line_start=208, column_start=7, line_end=208, column_end=26)
Position(function_name='_ZNK8solidity6evmasm12AssemblyItemltERKS1_', line_start=219, column_start=7, line_end=219, column_end=30)
Position(function_name='_ZNK8solidity6evmasm12AssemblyItemltERKS1_', line_start=221, column_start=12, line_end=221, column_end=31)
Position(function_name='_ZNK8solidity6evmasm12AssemblyItemeqENS0_11InstructionE', line_start=232, column_start=10, line_end=232, column_end=29)
Position(function_name='_ZNK8solidity6evmasm12AssemblyItemeqENS0_11InstructionE', line_start=232, column_start=33, line_end=232, column_end=56)
Position(function_name='_ZN8solidity6evmasm13bytesRequiredERKSt6vectorINS0_12AssemblyItemESaIS2_EEmNS_8langutil10EVMVersionENS0_9PrecisionE', line_start=330, column_start=31, line_end=330, column_end=32)
Position(function_name='_ZN8solidity8frontend17UniversalCallbackclERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES9_', line_start=44, column_start=12, line_end=44, column_end=75)
Position(function_name='_ZN8solidity11toBigEndianIN5boost14multiprecision6numberINS2_8backends15cpp_int_backendILm256ELm256ELNS2_16cpp_integer_typeE0ELNS2_18cpp_int_check_typeE0EvEELNS2_26expression_template_optionE0EEERSt6vectorIhSaIhEEEEvT_OT0_', line_start=104, column_start=30, line_end=104, column_end=37)
Position(function_name='_ZN8solidity18toCompactBigEndianIN5boost14multiprecision6numberINS2_8backends15cpp_int_backendILm0ELm0ELNS2_16cpp_integer_typeE1ELNS2_18cpp_int_check_typeE0ESaIyEEELNS2_26expression_template_optionE1EEEEESt6vectorIhSaIhEET_j', line_start=131, column_start=19, line_end=131, column_end=20)
Position(function_name='_ZN8solidity11toBigEndianIN5boost14multiprecision6numberINS2_8backends15cpp_int_backendILm0ELm0ELNS2_16cpp_integer_typeE1ELNS2_18cpp_int_check_typeE0ESaIyEEELNS2_26expression_template_optionE1EEERSt6vectorIhSaIhEEEEvT_OT0_', line_start=104, column_start=30, line_end=104, column_end=37)
Position(function_name='_ZN8solidity18toCompactBigEndianIN5boost14multiprecision6numberINS2_8backends15cpp_int_backendILm256ELm256ELNS2_16cpp_integer_typeE0ELNS2_18cpp_int_check_typeE0EvEELNS2_26expression_template_optionE0EEEEESt6vectorIhSaIhEET_j', line_start=131, column_start=19, line_end=131, column_end=20)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=557, column_start=18, line_end=557, column_end=38)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=558, column_start=18, line_end=558, column_end=37)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=559, column_start=18, line_end=559, column_end=38)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=566, column_start=17, line_end=566, column_end=36)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=566, column_start=40, line_end=566, column_end=60)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=572, column_start=21, line_end=572, column_end=40)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=580, column_start=36, line_end=580, column_end=37)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=586, column_start=24, line_end=586, column_end=38)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=594, column_start=25, line_end=594, column_end=48)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=600, column_start=30, line_end=600, column_end=54)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=602, column_start=40, line_end=602, column_end=41)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=617, column_start=17, line_end=617, column_end=37)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=625, column_start=17, line_end=625, column_end=36)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=633, column_start=17, line_end=633, column_end=37)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=649, column_start=17, line_end=649, column_end=35)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=650, column_start=17, line_end=650, column_end=38)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=651, column_start=17, line_end=651, column_end=45)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE10json_value7destroyENS0_6detail7value_tE', line_start=652, column_start=17, line_end=652, column_end=46)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEE9set_beginEv', line_start=203, column_start=13, line_end=203, column_end=33)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEE9set_beginEv', line_start=209, column_start=13, line_end=209, column_end=32)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEE7set_endEv', line_start=247, column_start=13, line_end=247, column_end=33)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEE7set_endEv', line_start=253, column_start=13, line_end=253, column_end=32)
Position(function_name='_ZNK8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEEeqISG_TnNSt9enable_ifIXoosr3std7is_sameIT_SG_EE5valuesr3std7is_sameISJ_NS2_IKSF_EEEE5valueEDnE4typeELDn0EEEbRKSJ_', line_start=481, column_start=13, line_end=481, column_end=33)
Position(function_name='_ZNK8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEEeqISG_TnNSt9enable_ifIXoosr3std7is_sameIT_SG_EE5valuesr3std7is_sameISJ_NS2_IKSF_EEEE5valueEDnE4typeELDn0EEEbRKSJ_', line_start=484, column_start=13, line_end=484, column_end=32)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEEppEv', line_start=383, column_start=13, line_end=383, column_end=33)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEEppEv', line_start=389, column_start=13, line_end=389, column_end=32)
Position(function_name='_ZNK8nlohmann16json_abi_v3_11_36detail9iter_implINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES5_IhSaIhEEvEEEptEv', line_start=330, column_start=13, line_end=330, column_end=33)
Position(function_name='_ZN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE5eraseINS0_6detail9iter_implISD_EETnNSt9enable_ifIXoosr3std7is_sameIT_SH_EE5valuesr3std7is_sameISJ_NSG_IKSD_EEEE5valueEiE4typeELi0EEESJ_SJ_', line_start=2473, column_start=13, line_end=2473, column_end=33)
Position(function_name='_ZNK8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEvE12get_impl_ptrEPKS9_', line_start=1448, column_start=16, line_end=1448, column_end=27)
Position(function_name='_ZN8solidity8frontend7ASTNode13filteredNodesINS0_17UsingForDirectiveEEESt6vectorIPKT_SaIS7_EERKS4_ISt10shared_ptrIS1_ESaISB_EE', line_start=150, column_start=20, line_end=150, column_end=21)
Position(function_name='_ZN8solidity8frontend7ASTNode13filteredNodesINS0_19VariableDeclarationEEESt6vectorIPKT_SaIS7_EERKS4_ISt10shared_ptrIS1_ESaISB_EE', line_start=150, column_start=20, line_end=150, column_end=21)
Position(function_name='_ZN8solidity8frontend7ASTNode13filteredNodesINS0_19VariableDeclarationEEESt6vectorIPKT_SaIS7_EERKS4_ISt10shared_ptrIS1_ESaISB_EE', line_start=151, column_start=19, line_end=151, column_end=21)
Position(function_name='_ZN8solidity8frontend7ASTNode13filteredNodesINS0_18ModifierDefinitionEEESt6vectorIPKT_SaIS7_EERKS4_ISt10shared_ptrIS1_ESaISB_EE', line_start=150, column_start=20, line_end=150, column_end=21)
Position(function_name='_ZN8solidity8frontend7ASTNode13filteredNodesINS0_18ModifierDefinitionEEESt6vectorIPKT_SaIS7_EERKS4_ISt10shared_ptrIS1_ESaISB_EE', line_start=151, column_start=19, line_end=151, column_end=21)
Position(function_name='_ZN8solidity8frontend7ASTNode13filteredNodesINS0_18FunctionDefinitionEEESt6vectorIPKT_SaIS7_EERKS4_ISt10shared_ptrIS1_ESaISB_EE', line_start=150, column_start=20, line_end=150, column_end=21)
Position(function_name='_ZN8solidity8frontend7ASTNode13filteredNodesINS0_18FunctionDefinitionEEESt6vectorIPKT_SaIS7_EERKS4_ISt10shared_ptrIS1_ESaISB_EE', line_start=151, column_start=19, line_end=151, column_end=21)
Position(function_name='_ZN8solidity8frontend7ASTNode13filteredNodesINS0_15EventDefinitionEEESt6vectorIPKT_SaIS7_EERKS4_ISt10shared_ptrIS1_ESaISB_EE', line_start=150, column_start=20, line_end=150, column_end=21)
